1043,普快,西安,咸阳,杨陵镇,蔡家坡,宝鸡,天水,甘谷,陇西,定西,兰州,武威,金昌,山丹,张掖,清水,酒泉,嘉峪关,低窝铺,疏勒河,柳园,哈密南,鄯善,吐鲁番,乌鲁木齐,乌西,石河子,沙湾县,奎屯
1044,普快,奎屯,沙湾县,石河子,乌西,乌鲁木齐,吐鲁番,鄯善,哈密南,柳园,疏勒河,低窝铺,嘉峪关,酒泉,清水,张掖,山丹,金昌,武威,兰州,定西,陇西,甘谷,天水,宝鸡,蔡家坡,杨陵镇,咸阳,西安
1051,新空普快,天津,唐山,昌黎,北戴河,秦皇岛,山海关,葫芦岛,锦州,沟帮子,新民,沈阳北,四平,八面城,郑家屯,保康,太平川,开通,洮南,白城,镇赉,泰来,江桥,齐齐哈尔
1052,新空普快,齐齐哈尔,泰来,镇赉,白城,洮南,开通,太平川,保康,郑家屯,八面城,四平,开原,沈阳北,盘锦北,葫芦岛北,山海关,秦皇岛,昌黎,唐山,塘沽,天津
1085,新空普快,济南,泰山,兖州,邹城,滕州,枣庄西,徐州,砀山,商丘,开封,郑州,洛阳,三门峡,灵宝,西安,宝鸡,天水,甘谷,陇西,兰州,武威,金昌,张掖,清水,酒泉,疏勒河,柳园,哈密南,鄯善,吐鲁番,乌鲁木齐
1086,新空普快,乌鲁木齐,吐鲁番,鄯善,哈密南,柳园,疏勒河,嘉峪关,酒泉,临泽,张掖,金昌,武威,武威南,兰州,定西,陇西,天水,宝鸡,咸阳,西安,灵宝,三门峡,洛阳,偃师,巩义,郑州,兰考,民权,商丘,砀山,徐州,兖州,泰山,济南
1095,新空普快,太原,榆次,太谷,祁县,平遥,介休,灵石,霍州,洪洞,临汾,侯马,稷山,河津,韩城,合阳,张桥,西安,咸阳,蔡家坡,宝鸡,天水,甘谷,陇西,定西,兰州
1096,新空普快,兰州,定西,陇西,甘谷,天水,宝鸡,咸阳,西安,合阳,韩城,河津,稷山,新绛,侯马,临汾,霍州,灵石,介休,平遥,祁县,太谷,榆次,太原
1112/1113,新空普快,青岛,潍坊,青州市,淄博,济南,泰山,兖州,邹城,滕州,枣庄西,徐州,砀山,商丘,开封,郑州,漯河,驻马店,确山,信阳,孝感,汉口
1114/1111,新空普快,汉口,孝感,广水,信阳,驻马店,漯河,许昌,郑州,开封,商丘,砀山,徐州,枣庄西,滕州,邹城,兖州,磁窑,泰山,济南,淄博,潍坊,胶州北,青岛
